tconst,rating,seasonNumber
tt0297626,6.8,3
tt0364151,8.1,2
tt0297626,6.8,3
tt0090498,8,1
tt0092434,7.8,1
tt0046593,8.6,30
tt0806910,7.2,1
tt0176357,7.8,5
tt0176357,7.8,5
tt0176357,7.8,5
tt1087545,6.2,1
tt0046593,8.6,31
tt0176357,7.8,5
tt0086791,8.5,2
tt1087545,6.2,1
tt0806910,7.2,1
tt1087545,6.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0046593,8.6,31
tt0077082,7.1,7
tt0046593,8.6,30
tt0297626,6.8,2
tt0346222,6.8,1
tt1531715,8.1,1
tt0297626,6.8,3
tt0884889,7.7,0
tt0046593,8.6,31
tt0046593,8.6,31
tt1049304,6.4,2
tt0088621,7.3,3
tt0088507,7.7,1
tt0088507,7.7,0
tt0088507,7.7,1
tt0176357,7.8,6
tt0046593,8.6,31
tt0046593,8.6,31
tt0985040,7.3,4
tt0200358,8.1,23
tt0884889,7.7,0
tt0297626,6.8,4
tt0167732,6.4,1
tt0167732,6.4,1
tt0297626,6.8,3
tt1570506,6.6,1
tt0297626,6.8,3
tt0094477,7.6,1
tt0176357,7.8,6
tt0092374,8,1
tt0297626,6.8,6
tt0092381,6.4,1
tt0159876,7.9,0
tt0346222,6.8,1
tt0092389,4.3,1
tt0121027,6.2,23
tt0046593,8.6,31
tt0167732,6.4,1
tt0090481,7.1,2
tt0167732,6.4,1
tt0159876,7.9,0
tt0167732,6.4,0
tt0176357,7.8,6
tt0297626,6.8,3
tt0318224,8.8,23
tt0094416,8.4,1
tt0083470,7.3,5
tt0046593,8.6,32
tt1049304,6.4,2
tt1686687,7.9,0
tt0846838,8.7,1
tt0163492,7.7,2
tt0176357,7.8,8
tt0092455,8.6,1
tt0176357,7.8,7
tt0176357,7.8,7
tt0297626,6.8,4
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0364151,8.1,2
tt0167732,6.4,0
tt1049302,7.4,0
tt1570506,6.6,1
tt0297626,6.8,4
tt0297626,6.8,3
tt0176357,7.8,6
tt0092480,8.2,1
tt0092484,7.9,1
tt0046593,8.6,31
tt0046593,8.6,31
tt0884889,7.7,0
tt0889258,6.2,1
tt0159876,7.9,0
tt0075471,8.3,11
tt0046593,8.6,33
tt0094414,8.8,1
tt0884889,7.7,0
tt0159876,7.9,0
tt0176357,7.8,7
tt0882736,5.5,1
tt0094433,8.2,1
tt0174386,7.6,0
tt0046593,8.6,33
tt0297626,6.8,5
tt0092337,9.1,1
tt0092337,9.1,1
tt0092337,9.1,1
tt0092337,9.1,1
tt0092337,9.1,1
tt0092337,9.1,1
tt0092337,9.1,1
tt0092337,9.1,1
tt0092337,9.1,1
tt0092337,9.1,1
tt0174386,7.6,0
tt1570506,6.6,1
tt0088507,7.7,1
tt0088507,7.7,1
tt0088507,7.7,0
tt0088507,7.7,1
tt0088507,7.7,0
tt0088507,7.7,0
tt0088507,7.7,0
tt0088507,7.7,0
tt0046593,8.6,32
tt0174386,7.6,0
tt0094416,8.4,2
tt0297626,6.8,5
tt0297626,6.8,5
tt0094999,6.6,1
tt0166458,6.8,2
tt0809273,7,0
tt0809273,7,0
tt0809273,7,0
tt0094475,7.7,1
tt0094482,7.4,1
tt0176357,7.8,7
tt0046593,8.6,32
tt0159156,7.5,0
tt1049304,6.4,4
tt0174386,7.6,0
tt0083402,8,4
tt0095670,6.1,1
tt0095670,6.1,1
tt0095670,6.1,1
tt0095670,6.1,1
tt0106078,5.8,1
tt1634348,5.8,1
tt0166458,6.8,2
tt1570506,6.6,1
tt0297625,6.4,2
tt0094524,6.7,1
tt0297626,6.8,7
tt0199184,8.8,0
tt0046593,8.6,32
tt0166458,6.8,2
tt0176357,7.8,8
tt0297626,6.8,6
tt1049304,6.4,3
tt0094560,5.7,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0094416,8.4,1
tt0176357,7.8,7
tt1686687,7.9,0
tt0158415,7.3,1
tt0158415,7.3,1
tt0158415,7.3,1
tt1634348,5.8,1
tt0297626,6.8,5
tt0820333,7.1,4
tt0167726,7.4,1
tt0096531,6.8,1
tt0806910,7.2,1
tt0346222,6.8,3
tt0176357,7.8,8
tt0096538,6.3,2
tt0096538,6.3,1
tt0297625,6.4,1
tt0364151,8.1,3
tt0096558,7.3,1
tt1466074,8.2,9
tt1466074,8.2,8
tt1466074,8.2,8
tt1466074,8.2,9
tt1466074,8.2,9
tt1466074,8.2,8
tt1466074,8.2,9
tt1466074,8.2,8
tt1466074,8.2,9
tt0255726,4.2,1
tt0806901,6.5,20
tt0346222,6.8,3
tt0094456,5.9,2
tt0297626,6.8,7
tt0096594,6.1,1
tt0099283,6.1,1
tt0809273,7,0
tt0809273,7,0
tt0809273,7,0
tt1601983,5.8,2
tt6677224,6.8,1
tt0297626,6.8,6
tt1601983,5.8,2
tt0096619,8.6,1
tt0094512,7.5,2
tt0297625,6.4,1
tt0095670,6.1,1
tt0095670,6.1,1
tt0106078,5.8,1
tt0106078,5.8,1
tt0106078,5.8,1
tt0106078,5.8,1
tt0297625,6.4,1
tt0166458,6.8,3
tt0297626,6.8,6
tt0297625,6.4,1
tt0159876,7.9,0
tt0046593,8.6,34
tt0096684,8.1,1
tt0176357,7.8,8
tt1226281,7.4,1
tt0098904,8.9,1
tt0297625,6.4,1
tt0166458,6.8,3
tt1049304,6.4,4
tt0265408,5.7,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0096718,8.4,1
tt0158415,7.3,1
tt0166458,6.8,3
tt0096731,6.8,1
tt0166458,6.8,1
tt0096733,6,1
tt0133302,8.6,8
tt0297626,6.8,7
tt1049304,6.4,5
tt0176357,7.8,9
tt0098761,5.9,1
tt0265408,5.7,1
tt0297626,6.8,6
tt1466074,8.2,9
tt1466074,8.2,10
tt0159876,7.9,0
tt0098889,7.1,1
tt0088507,7.7,0
tt0809273,7,0
tt0046593,8.6,34
tt0265408,5.7,1
tt0098798,7.3,1
tt0985040,7.3,7
tt0159876,7.9,0
tt0809273,7,0
tt0809273,7,0
tt0809273,7,0
tt0176357,7.8,10
tt0086734,6.8,7
tt0176357,7.8,10
tt0297626,6.8,6
tt1049304,6.4,5
tt0297626,6.8,7
tt0167566,3.7,0
tt0094525,8.6,3
tt1049304,6.4,5
tt0098884,7.3,1
tt1634348,5.8,1
tt0166458,6.8,4
tt0167566,3.7,0
tt0167566,3.7,0
tt0806910,7.2,1
tt0096552,4.9,0
tt0176357,7.8,9
tt1601983,5.8,3
tt0297626,6.8,6
tt0166458,6.8,4
tt0815353,8.2,0
tt0098889,7.1,1
tt0098916,4,1
tt0297625,6.4,2
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806901,6.5,20
tt0806910,7.2,1
tt0297626,6.8,7
tt0167566,3.7,0
tt0364151,8.1,6
tt0176357,7.8,9
tt0401056,7.5,2
tt0297626,6.8,7
tt0297625,6.4,3
tt0346328,6.5,1
tt0297625,6.4,3
tt1049304,6.4,5
tt0806901,6.5,21
tt0139780,7.4,1
tt1466074,8.2,10
tt1466074,8.2,10
tt1466074,8.2,11
tt3687174,7.6,0
tt0094456,5.9,0
tt0298685,6.3,2
tt0297626,6.8,8
tt0159876,7.9,19
tt0176357,7.8,10
tt0297626,6.8,8
tt0297626,6.8,7
tt0102171,4.5,1
tt0199184,8.8,0
tt1634348,5.8,1
tt0297626,6.8,8
tt0297626,6.8,8
tt0159876,7.9,20
tt0167644,7.7,1
tt0167644,7.7,1
tt0098765,8.9,2
tt0166458,6.8,5
tt0106078,5.8,2
tt0106078,5.8,2
tt0889258,6.2,2
tt0224815,5.7,1
tt0101161,7.7,1
tt0101152,7.1,1
tt0159876,7.9,20
tt0297625,6.4,3
tt0889258,6.2,2
tt0135104,8,0
tt0135104,8,0
tt1226281,7.4,1
tt0846838,8.7,1
tt0297625,6.4,3
tt0939820,8.3,1
tt0096658,6,3
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0297625,6.4,3
tt0806901,6.5,21
tt0985040,7.3,9
tt0806910,7.2,1
tt0298685,6.3,1
tt0297626,6.8,9
tt1049304,6.4,7
tt0297625,6.4,4
tt0297625,6.4,4
tt0806910,7.2,1
tt1466074,8.2,11
tt1466074,8.2,11
tt0297626,6.8,8
tt1049304,6.4,7
tt0297626,6.8,9
tt0094416,8.4,5
tt0094416,8.4,4
tt0098765,8.9,3
tt0806910,7.2,1
tt0147788,8.3,1
tt0889258,6.2,3
tt0166458,6.8,6
tt0884889,7.7,0
tt0098765,8.9,3
tt0884889,7.7,0
tt1049304,6.4,7
tt0147788,8.3,1
tt0167644,7.7,1
tt0167644,7.7,1
tt0100099,6.5,1
tt1049304,6.4,7
tt0090481,7.1,7
tt0297626,6.8,8
tt0176357,7.8,0
tt0106078,5.8,2
tt0106078,5.8,2
tt0106084,7.8,1
tt0224815,5.7,0
tt0297625,6.4,3
tt0147788,8.3,1
tt1226281,7.4,1
tt0224815,5.7,1
tt0094456,5.9,5
tt0298685,6.3,2
tt0101152,7.1,1
tt0094456,5.9,2
tt0298685,6.3,2
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0147788,8.3,1
tt0297625,6.4,4
tt0147788,8.3,1
tt0224815,5.7,1
tt0297625,6.4,4
tt0224815,5.7,1
tt1049304,6.4,7
tt0985040,7.3,11
tt0806910,7.2,1
tt0821060,7,1
tt0101050,6,4
tt0297625,6.4,5
tt1466074,8.2,12
tt0297626,6.8,9
tt2739426,7.1,0
tt0297626,6.8,9
tt0176357,7.8,11
tt0297625,6.4,5
tt0106012,4,1
tt0176357,7.8,11
tt0092322,7.9,0
tt0298685,6.3,3
tt0297625,6.4,5
tt0103468,9.1,2
tt0101185,7.2,1
tt0364151,8.1,12
tt1397131,7.5,3
tt0167644,7.7,1
tt0167644,7.7,1
tt0094416,8.4,6
tt0100099,6.5,1
tt0297626,6.8,9
tt0133302,8.6,3
tt0108717,8.2,1
tt0202179,6.9,22
tt0152923,7.6,1
tt0106078,5.8,3
tt0815353,8.2,0
tt0108717,8.2,1
tt0218768,9,3
tt0806901,6.5,22
tt0806901,6.5,22
tt0176357,7.8,11
tt0107880,7,1
tt0107880,7,1
tt0107880,7,1
tt0107880,7,1
tt0107880,7,1
tt0297625,6.4,4
tt1049304,6.4,8
tt1226281,7.4,1
tt0106126,6.7,1
tt0297625,6.4,4
tt4778940,8.4,1
tt0094416,8.4,5
tt0108088,7.4,1
tt0297626,6.8,9
tt0889258,6.2,4
tt0106145,7.9,1
tt0907694,3.5,1
tt0159876,7.9,21
tt0297626,6.8,9
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0252792,7.7,1
tt0297625,6.4,5
tt0103586,7.3,2
tt0112239,7.2,1
tt0889258,6.2,5
tt0212675,6,1
tt0112239,7.2,2
tt0297626,6.8,10
tt0297625,6.4,6
tt0809370,7.5,1
tt0298685,6.3,3
tt0252792,7.7,1
tt1466074,8.2,12
tt0139780,7.4,1
tt0094416,8.4,6
tt0298685,6.3,4
tt0108756,8.2,1
tt0108758,6.9,1
tt0252792,7.7,1
tt0199184,8.8,0
tt0809370,7.5,0
tt2329424,7.3,1
tt2329424,7.3,1
tt2329424,7.3,1
tt2329424,7.3,1
tt2329424,7.3,1
tt0094525,8.6,6
tt0094484,7.5,8
tt0094484,7.5,8
tt0252792,7.7,1
tt0139780,7.4,1
tt0108902,6.1,1
tt0907694,3.5,1
tt0806901,6.5,23
tt0297626,6.8,14
tt0202179,6.9,23
tt0298685,6.3,4
tt0298685,6.3,4
tt0297626,6.8,10
tt1781127,5.5,0
tt0159876,7.9,23
tt0106078,5.8,3
tt0297626,6.8,10
tt0806910,7.2,1
tt0252792,7.7,1
tt0109016,5.9,1
tt0806901,6.5,24
tt0806901,6.5,23
tt0806901,6.5,23
tt0252792,7.7,1
tt0806904,6.8,1
tt0889258,6.2,5
tt0108902,6.1,1
tt0075471,8.3,15
tt0297626,6.8,10
tt0108717,8.2,3
tt0092455,8.6,7
tt0874686,7.5,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0297625,6.4,6
tt0252792,7.7,1
tt0809370,7.5,1
tt0388574,7,0
tt0297625,6.4,5
tt0907694,3.5,1
tt0139780,7.4,1
tt0118358,8.6,5
tt0111870,6.1,1
tt0297626,6.8,11
tt0806901,6.5,24
tt0821060,7,1
tt0985040,7.3,12
tt0809370,7.5,0
tt0985040,7.3,13
tt1466074,8.2,13
tt0112111,7.8,1
tt0297626,6.8,11
tt0092322,7.9,0
tt0809370,7.5,1
tt1186344,7.3,1
tt0111971,7.5,1
tt0133302,8.6,14
tt2329424,7.3,1
tt0889258,6.2,6
tt0094484,7.5,8
tt0094484,7.5,8
tt0106042,4.7,3
tt0298685,6.3,5
tt0159876,7.9,24
tt0297626,6.8,14
tt0167644,7.7,1
tt0159876,7.9,24
tt5278426,8.2,1
tt0806910,7.2,1
tt0297626,6.8,12
tt0297626,6.8,11
tt0094524,6.7,4
tt0806901,6.5,25
tt0806901,6.5,24
tt0806901,6.5,24
tt0806904,6.8,1
tt0806901,6.5,24
tt0297626,6.8,12
tt0907694,3.5,1
tt0159876,7.9,23
tt0298685,6.3,5
tt0166458,6.8,9
tt0907694,3.5,1
tt0112178,7.7,1
tt0874686,7.5,1
tt0112180,6.5,1
tt0112183,7.2,1
tt0297626,6.8,12
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0094416,8.4,7
tt0880565,7.7,1
tt0860267,6.1,1
tt0907694,3.5,1
tt0882736,5.5,2
tt1196259,8.1,2
tt0115089,5.3,1
tt0115122,6.3,1
tt0094416,8.4,8
tt0907694,3.5,1
tt0126179,6.2,1
tt0115122,6.3,1
tt0115122,6.3,1
tt0115122,6.3,1
tt0115122,6.3,1
tt0115126,7.2,1
tt0166458,6.8,9
tt0168596,8.2,1
tt0297626,6.8,14
tt0147760,7.4,1
tt0147760,7.4,1
tt0147760,7.4,1
tt0364151,8.1,11
tt0842384,6.3,0
tt0297626,6.8,14
tt0115161,8.4,1
tt0202179,6.9,24
tt1126207,6.9,0
tt0117248,5.3,1
tt2329424,7.3,1
tt2329424,7.3,1
tt2329424,7.3,1
tt0907694,3.5,1
tt0166458,6.8,9
tt0159876,7.9,25
tt0364151,8.1,11
tt0907694,3.5,1
tt0159876,7.9,0
tt0094416,8.4,10
tt0106078,5.8,3
tt0106078,5.8,3
tt0806901,6.5,25
tt0889258,6.2,6
tt0806904,6.8,1
tt0806904,6.8,1
tt0806904,6.8,1
tt0115347,4.5,1
tt0907694,3.5,1
tt0166458,6.8,9
tt0115351,6.8,1
tt0133302,8.6,14
tt0115355,7.8,1
tt0874684,6.8,1
tt0112183,7.2,1
tt0092322,7.9,0
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0463399,6.7,0
tt0882736,5.5,3
tt0882736,5.5,3
tt0882736,5.5,3
tt6677224,6.8,1
tt0118358,8.6,7
tt1511543,7.6,1
tt0132666,7.1,1
tt0889258,6.2,7
tt0889258,6.2,7
tt0907683,7.3,1
tt0821060,7,1
tt0166458,6.8,10
tt0115122,6.3,1
tt0115122,6.3,1
tt0115122,6.3,1
tt0115122,6.3,1
tt0115122,6.3,2
tt0115122,6.3,1
tt0115122,6.3,1
tt1287866,5.5,0
tt1466074,8.2,13
tt0147760,7.4,2
tt0147760,7.4,2
tt0147760,7.4,2
tt0147760,7.4,2
tt0115243,8,1
tt0132666,7.1,40
tt0907694,3.5,1
tt0364151,8.1,11
tt0940632,7.6,1
tt0940632,7.6,1
tt0940632,7.6,1
tt0940632,7.6,1
tt0940632,7.6,1
tt0118378,5,1
tt0132666,7.1,1
tt0118393,5.1,1
tt0169474,4.2,1
tt0202179,6.9,25
tt0118404,7.2,1
tt0348811,7.7,1
tt0132666,7.1,1
tt0806901,6.5,26
tt0806901,6.5,26
tt0806901,6.5,26
tt0806901,6.5,26
tt0806901,6.5,26
tt0806901,6.5,26
tt0143058,5.9,1
tt1169951,4.3,1
tt0111870,6.1,2
tt0126179,6.2,1
tt0133302,8.6,15
tt0118471,7.5,1
tt0874684,6.8,1
tt0874684,6.8,1
tt0874684,6.8,1
tt0874684,6.8,1
tt0297626,6.8,15
tt0907694,3.5,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0847709,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0111870,6.1,2
tt0169474,4.2,1
tt0118507,3.5,1
tt0176357,7.8,6
tt0907694,3.5,1
tt0882736,5.5,4
tt0882736,5.5,3
tt0882736,5.5,4
tt0071054,7.1,4
tt0052512,4.5,0
tt1686687,7.9,0
tt1711895,7.4,1
tt0050026,8.2,1
tt0046593,8.6,10
tt1287866,5.5,0
tt0806910,7.2,1
tt4778940,8.4,1
tt0121027,6.2,17
tt0806901,6.5,11
tt0165592,7.7,7
tt0176357,7.8,0
tt0167732,6.4,1
tt0806910,7.2,1
tt0806910,7.2,1
tt1287866,5.5,1
tt1686687,7.9,0
tt0199214,8.5,2
tt0047720,8.2,6
tt0806901,6.5,21
tt0051328,8.4,2
tt0907683,7.3,1
tt0297626,6.8,11
tt0806901,6.5,22
tt0806901,6.5,23
tt0806901,6.5,26
tt0806901,6.5,23
tt0806901,6.5,24
tt0040051,8,7
tt0806910,7.2,1
tt0806910,7.2,1
tt2286153,7.5,1
tt0202179,6.9,14
tt0297626,6.8,6
tt0056751,8.5,20
tt0199933,7.2,0
tt0106078,5.8,3
tt0106078,5.8,3
tt0364151,8.1,1
tt0860267,6.1,1
tt0096542,5.2,3
tt1196259,8.1,3
tt0907694,3.5,1
tt0202179,6.9,6
tt0106078,5.8,3
tt0106078,5.8,3
tt0106078,5.8,3
tt0806901,6.5,11
tt0806901,6.5,12
tt0806901,6.5,13
tt0806901,6.5,13
tt0806901,6.5,8
tt0806901,6.5,12
tt0806901,6.5,2
tt0806901,6.5,23
tt0806910,7.2,1
tt0149439,7.2,0
tt0075472,8.3,7
tt0164295,8.1,3
tt0297626,6.8,2
tt0106078,5.8,2
tt0106078,5.8,3
tt0297625,6.4,6
tt0806910,7.2,1
tt0159876,7.9,0
tt0166458,6.8,7
tt0806901,6.5,26
tt0806901,6.5,13
tt0989125,8,6
tt0989125,8,3
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0989125,8,7
tt0275875,8,0
tt0989125,8,5
tt0989125,8,1
tt0989125,8,8
tt0297621,6.2,2
tt0199214,8.5,5
tt0094529,8.1,1
tt0098749,6.2,1
tt0164295,8.1,4
tt2388808,7.8,0
tt0815353,8.2,0
tt1781127,5.5,0
tt0907694,3.5,1
tt0102171,4.5,1
tt0259792,8.6,0
tt0120956,7.1,0
tt0874686,7.5,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0115243,8,1
tt0815353,8.2,0
tt0075471,8.3,15
tt0297626,6.8,10
tt0094456,5.9,4
tt0132666,7.1,1
tt0098900,8.7,3
tt0842384,6.3,0
tt0098900,8.7,2
tt0821060,7,1
tt0297625,6.4,6
tt0463399,6.7,1
tt0159876,7.9,21
tt0098900,8.7,1
tt0098900,8.7,7
tt1226281,7.4,1
tt0098900,8.7,2
tt0806910,7.2,1
tt0806910,7.2,1
tt0046643,8,1
tt0111914,6.9,1
tt0090481,7.1,8
tt0046580,7.4,1
tt0806910,7.2,1
tt0907694,3.5,1
tt0129117,6.3,1
tt0133302,8.6,15
tt0129117,6.3,1
tt0129117,6.3,1
tt0297626,6.8,1
tt0132666,7.1,1
tt0165592,7.7,6
tt0139780,7.4,1
tt0806910,7.2,1
tt0815353,8.2,0
tt0199214,8.5,6
tt0108695,5.7,1
tt0218792,7.8,0
tt0090481,7.1,8
tt0806910,7.2,1
tt0072560,6.6,2
tt0363319,7.9,1
tt0167732,6.4,1
tt1466074,8.2,12
tt0199184,8.8,0
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0113706,6.1,1
tt0147770,7.6,1
tt0159876,7.9,22
tt0847709,7.2,1
tt0815353,8.2,0
tt0806910,7.2,1
tt0806910,7.2,1
tt0132666,7.1,1
tt0985040,7.3,9
tt0169456,5.9,2
tt0847709,7.2,1
tt0874686,7.5,1
tt0112239,7.2,5
tt0090481,7.1,8
tt0364151,8.1,12
tt0098889,7.1,1
tt0069620,7.5,5
tt0820333,7.1,2
tt0108749,5.8,4
tt0108749,5.8,4
tt0090481,7.1,6
tt0186766,5.4,1
tt0806901,6.5,26
tt0806904,6.8,1
tt0806910,7.2,1
tt1041883,7.8,0
tt1041883,7.8,0
tt0112239,7.2,5
tt0318224,8.8,33
tt0297625,6.4,6
tt0806901,6.5,26
tt0165592,7.7,8
tt0112167,7.4,1
tt0312084,8,2
tt0860267,6.1,1
tt0860267,6.1,1
tt0860267,6.1,1
tt0907694,3.5,1
tt0112239,7.2,5
tt0132666,7.1,1
tt0297626,6.8,15
tt1245432,7.3,4
tt0112239,7.2,5
tt0842384,6.3,0
tt0106078,5.8,3
tt0106078,5.8,3
tt0806901,6.5,2
tt0806901,6.5,2
tt0806901,6.5,27
tt0806901,6.5,3
tt0806901,6.5,3
tt0806901,6.5,3
tt0806901,6.5,3
tt0806901,6.5,3
tt0806904,6.8,1
tt0806910,7.2,1
tt0896681,6.9,1
tt0860267,6.1,1
tt0806901,6.5,24
tt0132666,7.1,1
tt0132666,7.1,1
tt0202179,6.9,16
tt0165592,7.7,5
tt0806910,7.2,1
tt0958967,7.7,1
tt0259794,7.8,1
tt0094456,5.9,3
tt0364151,8.1,12
tt0096689,7.7,2
tt0072586,7.9,1
tt0072586,7.9,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0072586,7.9,1
tt0907683,7.3,1
tt0907683,7.3,1
tt1049304,6.4,8
tt0297625,6.4,3
tt1043199,8.1,2
tt0806901,6.5,18
tt0262955,7.1,0
tt0096689,7.7,2
tt0842384,6.3,0
tt0842384,6.3,0
tt0144725,7.9,1
tt0985040,7.3,4
tt0047702,8.3,1
tt0106078,5.8,3
tt0806901,6.5,6
tt0096689,7.7,2
tt0806910,7.2,1
tt0112239,7.2,5
tt0297626,6.8,4
tt0297625,6.4,2
tt0096689,7.7,2
tt0174377,3.8,0
tt2286153,7.5,1
tt0106078,5.8,3
tt0297625,6.4,2
tt0806901,6.5,27
tt0806901,6.5,9
tt0212698,8,5
tt0224861,7.3,2
tt0132666,7.1,1
tt0094483,7.1,1
tt0096689,7.7,2
tt0046593,8.6,9
tt0094416,8.4,10
tt0094456,5.9,6
tt0297626,6.8,4
tt0806901,6.5,27
tt0166458,6.8,11
tt0166458,6.8,8
tt0112183,7.2,2
tt0096689,7.7,2
tt0806910,7.2,1
tt0297625,6.4,5
tt0094483,7.1,0
tt0806910,7.2,1
tt0815353,8.2,0
tt1466074,8.2,13
tt0056751,8.5,13
tt0166914,8,1
tt0094483,7.1,0
tt0806901,6.5,21
tt0096689,7.7,2
tt0169456,5.9,3
tt0907683,7.3,1
tt0115122,6.3,1
tt0364151,8.1,11
tt1049304,6.4,8
tt0144061,5,1
tt0874686,7.5,1
tt0364151,8.1,6
tt0094483,7.1,0
tt0094483,7.1,0
tt0132666,7.1,1
tt0806901,6.5,27
tt0907694,3.5,1
tt0169456,5.9,2
tt0094416,8.4,3
tt0057775,8.7,0
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0882736,5.5,5
tt0889258,6.2,8
tt0159156,7.5,1
tt0068074,7.9,1
tt0126179,6.2,1
tt0094483,7.1,0
tt0106078,5.8,3
tt0169456,5.9,2
tt0806910,7.2,1
tt0298685,6.3,1
tt0989125,8,8
tt0907683,7.3,1
tt0989125,8,10
tt0174432,6.7,0
tt0115122,6.3,1
tt0914702,7.9,10
tt0914702,7.9,3
tt0441950,8.5,2
tt0161126,8.2,0
tt5278426,8.2,1
tt5278426,8.2,1
tt5278426,8.2,1
tt5278426,8.2,1
tt5278426,8.2,0
tt5278426,8.2,1
tt5278426,8.2,0
tt0298685,6.3,6
tt0159178,8.7,3
tt0161126,8.2,4
tt0914702,7.9,3
tt0283208,7.7,3
tt0040051,8,7
tt0806910,7.2,1
tt0806910,7.2,1
tt0914702,7.9,8
tt1049304,6.4,5
tt0920540,6.4,1
tt0058853,7.2,1
tt0297621,6.2,3
tt0169456,5.9,3
tt0889258,6.2,8
tt0058853,7.2,1
tt0058853,7.2,1
tt0147760,7.4,3
tt0147760,7.4,3
tt0058853,7.2,1
tt0202179,6.9,13
tt0058853,7.2,1
tt5278426,8.2,1
tt5278426,8.2,1
tt0058853,7.2,1
tt0046593,8.6,4
tt0090481,7.1,6
tt0132666,7.1,1
tt0106078,5.8,2
tt0046593,8.6,3
tt1601983,5.8,4
tt0075471,8.3,1
tt0297626,6.8,13
tt0169456,5.9,3
tt0075562,7,1
tt0202179,6.9,6
tt0165592,7.7,1
tt0132666,7.1,1
tt0846838,8.7,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0190181,8.5,4
tt0132666,7.1,1
tt0106178,4.8,6
tt0176357,7.8,9
tt0164285,8.1,1
tt0165593,7.7,9
tt0958966,8.1,1
tt0139780,7.4,1
tt0806910,7.2,1
tt0062689,6.9,1
tt0062689,6.9,1
tt0907683,7.3,1
tt0907683,7.3,1
tt0176357,7.8,8
tt0144044,4.3,1
tt0112239,7.2,3
