parentTconst,seasonNumber
tt0084987,21
tt0084987,21
tt0084987,21
tt0084987,21
tt0084987,22
tt0084987,22
tt0084987,22
tt0084987,22
tt0084987,22
tt0084987,22
tt0084987,13
tt0084987,13
tt0084987,8
tt0084987,6
tt0084987,7
tt0084987,1
tt0084987,12
tt0084987,15
tt0084987,5
tt0084987,4
tt0084987,9
tt0084987,5
tt0084987,11
tt0084987,1
tt0084987,16
tt0084987,16
tt0084987,12
tt0084987,12
tt0084987,13
tt0084987,14
tt0084987,14
tt0084987,5
tt0084987,5
tt0084987,13
tt0084987,15
tt0084987,14
tt0084987,13
tt0084987,13
tt0084987,17
tt0084987,13
tt0084987,15
tt0084987,15
tt0084987,5
tt0084987,11
tt0084987,14
tt0084987,5
tt0084987,13
tt0084987,8
tt0084987,13
tt0084987,10
tt0084987,17
tt0084987,17
tt0084987,7
tt0084987,11
tt0084987,7
tt0084987,13
tt0084987,6
tt0084987,13
tt0084987,6
tt0084987,17
tt0084987,13
tt0084987,15
tt0084987,4
tt0084987,15
tt0084987,16
tt0084987,16
tt0084987,9
tt0084987,11
tt0084987,13
tt0084987,14
tt0084987,4
tt0084987,12
tt0084987,10
tt0084987,14
tt0084987,9
tt0084987,11
tt0084987,13
tt0084987,13
tt0084987,9
tt0084987,4
tt0084987,16
tt0084987,17
tt0084987,13
tt0084987,17
tt0084987,17
tt0084987,13
tt0084987,5
tt0084987,15
tt0084987,14
tt0084987,10
tt0084987,14
tt0084987,5
tt0084987,13
tt0084987,4
tt0084987,14
tt0084987,16
tt0084987,16
tt0084987,16
tt0084987,15
tt0084987,11
tt0084987,14
tt0084987,16
tt0084987,17
tt0084987,5
tt0084987,10
tt0084987,6
tt0084987,16
tt0084987,14
tt0084987,5
tt0084987,16
tt0084987,11
tt0084987,14
tt0084987,15
tt0084987,6
tt0084987,17
tt0084987,12
tt0084987,12
tt0084987,13
tt0084987,10
tt0084987,3
tt0084987,12
tt0084987,9
tt0084987,6
tt0084987,5
tt0084987,17
tt0084987,15
tt0084987,6
tt0084987,6
tt0084987,4
tt0084987,16
tt0084987,11
tt0084987,10
tt0084987,12
tt0084987,15
tt0084987,13
tt0084987,7
tt0084987,14
tt0084987,14
tt0084987,17
tt0084987,17
tt0084987,17
tt0084987,17
tt0084987,9
tt0084987,3
tt0084987,1
tt0084987,6
tt0084987,10
tt0084987,5
tt0084987,6
tt0084987,9
tt0084987,16
tt0084987,6
tt0084987,14
tt0084987,16
tt0084987,7
tt0084987,4
tt0084987,16
tt0084987,15
tt0084987,4
tt0084987,12
tt0084987,12
tt0084987,5
tt0084987,14
tt0084987,6
tt0084987,6
tt0084987,10
tt0084987,1
tt0084987,5
tt0084987,15
tt0084987,17
tt0084987,17
tt0084987,17
tt0084987,5
tt0084987,4
tt0084987,17
tt0084987,17
tt0084987,17
tt0084987,12
tt0084987,15
tt0084987,13
tt0084987,4
tt0084987,6
tt0084987,5
tt0084987,9
tt0084987,15
tt0084987,13
tt0084987,13
tt0084987,15
tt0084987,15
tt0084987,15
tt0084987,13
tt0084987,16
tt0084987,13
tt0084987,17
tt0084987,15
tt0084987,13
tt0084987,11
tt0084987,7
tt0084987,17
tt0084987,17
tt0084987,13
tt0084987,12
tt0084987,8
tt0084987,11
tt0084987,12
tt0084987,10
tt0084987,11
tt0084987,14
tt0084987,11
tt0084987,14
tt0084987,10
tt0084987,1
tt0084987,12
tt0084987,17
tt0084987,14
tt0084987,14
tt0084987,15
tt0084987,9
tt0084987,12
tt0084987,13
tt0084987,13
tt0084987,4
tt0084987,8
tt0084987,8
tt0084987,13
tt0084987,18
tt0084987,14
tt0084987,7
tt0084987,3
tt0084987,5
tt0084987,13
tt0084987,16
tt0084987,3
tt0084987,13
tt0084987,14
tt0084987,10
tt0084987,4
tt0084987,5
tt0084987,5
tt0084987,6
tt0084987,17
tt0084987,4
tt0084987,5
tt0084987,13
tt0084987,15
tt0084987,5
tt0084987,9
tt0084987,10
tt0084987,16
tt0084987,9
tt0084987,10
tt0084987,17
tt0084987,13
tt0084987,9
tt0084987,15
tt0084987,17
tt0084987,7
tt0084987,12
tt0084987,16
tt0084987,11
tt0084987,16
tt0084987,16
tt0084987,13
tt0084987,11
tt0084987,15
tt0084987,5
tt0084987,17
tt0084987,14
tt0084987,11
tt0084987,13
tt0084987,15
tt0084987,6
tt0084987,5
tt0084987,5
tt0084987,5
tt0084987,13
tt0084987,16
tt0084987,6
tt0084987,6
tt0084987,1
tt0084987,7
tt0084987,10
tt0084987,10
tt0084987,13
tt0084987,16
tt0084987,16
tt0084987,16
tt0084987,13
tt0084987,5
tt0084987,4
tt0084987,8
tt0084987,9
tt0084987,9
tt0084987,13
tt0084987,16
tt0084987,17
tt0084987,12
tt0084987,10
tt0084987,5
tt0084987,14
tt0084987,14
tt0084987,14
tt0084987,10
tt0084987,15
tt0084987,5
tt0084987,17
tt0084987,5
tt0084987,13
tt0084987,7
tt0084987,6
tt0084987,4
tt0084987,14
tt0084987,17
tt0084987,17
tt0084987,8
tt0084987,8
tt0084987,17
tt0084987,14
tt0084987,13
tt0084987,15
tt0084987,10
tt0084987,17
tt0084987,13
tt0084987,11
tt0084987,14
tt0084987,15
tt0084987,4
tt0084987,12
tt0084987,17
tt0084987,17
tt0084987,17
tt0084987,13
tt0084987,4
tt0084987,13
tt0084987,2
tt0084987,14
tt0084987,17
tt0084987,4
tt0084987,17
tt0084987,9
tt0084987,4
tt0084987,15
tt0084987,11
tt0084987,13
tt0084987,2
tt0084987,15
tt0084987,10
tt0084987,13
tt0084987,11
tt0084987,5
tt0084987,6
tt0084987,8
tt0084987,13
tt0084987,13
tt0084987,13
tt0084987,6
tt0084987,13
tt0084987,17
tt0084987,7
tt0084987,16
tt0084987,11
tt0084987,5
tt0084987,13
tt0084987,16
tt0084987,5
tt0084987,11
tt0084987,14
tt0084987,6
tt0084987,10
tt0084987,13
tt0084987,15
tt0084987,16
tt0084987,10
tt0084987,15
tt0084987,15
tt0084987,8
tt0084987,4
tt0084987,5
tt0084987,13
tt0084987,5
tt0084987,1
tt0084987,12
tt0084987,7
tt0084987,13
tt0084987,17
tt0084987,12
tt0084987,15
tt0084987,18
tt0084987,5
tt0084987,13
tt0084987,5
tt0084987,9
tt0084987,12
tt0084987,5
tt0084987,14
tt0084987,15
tt0084987,15
tt0084987,15
tt0084987,11
tt0084987,12
tt0084987,7
tt0084987,8
tt0084987,13
tt0084987,5
tt0084987,6
tt0084987,10
tt0084987,7
tt0084987,17
tt0084987,17
tt0084987,5
tt0084987,17
tt0084987,17
tt0084987,14
tt0084987,9
tt0084987,18
tt0084987,2
tt0084987,15
tt0084987,11
tt0084987,15
tt0084987,15
tt0084987,1
tt0084987,17
tt0084987,17
tt0084987,15
tt0084987,15
tt0084987,15
tt0084987,13
tt0084987,7
tt0084987,5
tt0084987,2
tt0084987,8
tt0084987,11
tt0084987,15
tt0084987,15
tt0084987,16
tt0084987,5
tt0084987,13
tt0084987,16
tt0084987,5
tt0084987,14
tt0084987,15
tt0084987,16
tt0084987,16
tt0084987,16
tt0084987,17
tt0084987,5
tt0084987,15
tt0084987,14
tt0084987,10
tt0084987,14
tt0084987,6
tt0084987,7
tt0084987,16
tt0084987,16
tt0084987,16
tt0084987,5
tt0084987,12
tt0084987,17
tt0084987,6
tt0084987,5
tt0084987,13
tt0084987,15
tt0084987,7
tt0084987,9
tt0084987,3
tt0084987,9
tt0084987,11
tt0084987,14
tt0084987,17
tt0084987,15
tt0084987,13
tt0084987,15
tt0084987,5
tt0084987,12
tt0084987,9
tt0084987,6
tt0084987,16
tt0084987,11
tt0084987,17
tt0084987,13
tt0084987,16
tt0084987,10
tt0084987,13
tt0084987,14
tt0084987,10
tt0084987,15
tt0084987,16
tt0084987,10
tt0084987,16
tt0084987,11
tt0084987,5
tt0084987,5
tt0084987,17
tt0084987,3
tt0084987,13
tt0084987,18
tt0084987,5
tt0084987,9
tt0084987,7
tt0084987,11
tt0084987,6
tt0084987,6
tt0084987,6
tt0084987,12
tt0084987,16
tt0084987,15
tt0084987,11
tt0084987,6
tt0084987,15
tt0084987,17
tt0084987,16
tt0084987,16
tt0084987,15
tt0084987,7
tt0084987,16
tt0084987,13
tt0084987,10
tt0084987,13
tt0084987,14
tt0084987,14
tt0084987,5
tt0084987,6
tt0084987,6
tt0084987,14
tt0084987,6
tt0084987,14
tt0084987,5
tt0084987,5
tt0084987,13
tt0084987,11
tt0084987,13
tt0084987,15
tt0084987,14
tt0084987,17
tt0084987,9
tt0084987,5
tt0084987,9
tt0084987,4
tt0084987,16
tt0084987,17
tt0084987,3
tt0084987,5
tt0084987,17
tt0084987,17
tt0084987,4
tt0084987,13
tt0084987,9
tt0084987,10
tt0084987,8
tt0084987,13
tt0084987,13
tt0084987,4
tt0084987,7
tt0084987,5
tt0084987,11
tt0084987,15
tt0084987,15
tt0084987,8
tt0084987,13
tt0084987,15
tt0084987,13
tt0084987,11
tt0084987,5
tt0084987,5
tt0084987,15
tt0084987,5
tt0084987,5
tt0084987,12
tt0084987,13
tt0084987,17
tt0084987,16
tt0084987,5
tt0084987,12
tt0084987,2
tt0084987,9
tt0084987,15
tt0084987,14
tt0084987,9
tt0084987,18
tt0084987,18
tt0084987,18
tt0084987,18
tt0084987,18
tt0084987,18
tt0084987,14
tt0084987,8
tt0084987,8
tt0084987,17
tt0084987,9
tt0084987,16
tt0084987,14
tt0084987,9
tt0084987,5
tt0084987,12
tt0084987,7
tt0084987,4
tt0084987,17
tt0084987,9
tt0084987,15
tt0084987,2
tt0084987,13
tt0084987,16
tt0084987,6
tt0084987,12
tt0084987,15
tt0084987,6
tt0084987,13
tt0084987,16
tt0084987,14
tt0084987,1
tt0084987,4
tt0084987,4
tt0084987,14
tt0084987,6
tt0084987,14
tt0084987,14
tt0084987,13
tt0084987,5
tt0084987,4
tt0084987,11
tt0084987,16
tt0084987,13
tt0084987,9
tt0084987,16
tt0084987,6
tt0084987,15
tt0084987,16
tt0084987,10
tt0084987,14
tt0084987,15
tt0084987,5
tt0084987,12
tt0084987,18
tt0084987,15
tt0084987,15
tt0084987,14
tt0084987,7
tt0084987,17
tt0084987,5
tt0084987,13
tt0084987,7
tt0084987,7
tt0084987,11
tt0084987,3
tt0084987,17
tt0084987,15
tt0084987,15
tt0084987,11
tt0084987,2
tt0084987,16
tt0084987,14
tt0084987,16
tt0084987,11
tt0084987,3
tt0084987,12
tt0084987,6
tt0084987,6
tt0084987,6
tt0084987,5
tt0084987,16
tt0084987,13
tt0084987,5
tt0084987,17
tt0084987,12
tt0084987,8
tt0084987,4
tt0084987,14
tt0084987,7
tt0084987,4
tt0084987,5
tt0084987,9
tt0084987,17
tt0084987,11
tt0084987,4
tt0084987,14
tt0084987,13
tt0084987,13
tt0084987,8
tt0084987,5
tt0084987,9
tt0084987,11
tt0084987,16
tt0084987,7
tt0084987,10
tt0084987,5
tt0084987,14
tt0084987,14
tt0084987,17
tt0084987,6
tt0084987,5
tt0084987,15
tt0084987,3
tt0084987,5
tt0084987,16
tt0084987,9
tt0084987,2
tt0084987,5
tt0084987,11
tt0084987,15
tt0084987,8
tt0084987,14
tt0084987,14
tt0084987,14
tt0084987,16
tt0084987,13
tt0084987,5
tt0084987,14
tt0084987,14
tt0084987,10
tt0084987,8
tt0084987,9
tt0084987,14
tt0084987,12
tt0084987,15
tt0084987,16
tt0084987,14
tt0084987,14
tt0084987,17
tt0084987,13
tt0084987,5
tt0084987,4
tt0084987,7
tt0084987,7
tt0084987,14
tt0084987,5
tt0084987,2
tt0084987,14
tt0084987,17
tt0084987,13
tt0084987,16
tt0084987,1
tt0084987,14
tt0084987,17
tt0084987,5
tt0084987,7
tt0084987,17
tt0084987,13
tt0084987,16
tt0084987,5
tt0084987,13
tt0084987,7
tt0084987,3
tt0084987,16
tt0084987,6
tt0084987,6
tt0084987,13
tt0084987,15
tt0084987,14
tt0084987,14
tt0084987,14
tt0084987,10
tt0084987,5
tt0084987,14
tt0084987,5
tt0084987,12
tt0084987,17
tt0084987,16
tt0084987,5
tt0084987,13
tt0084987,13
tt0084987,14
tt0084987,9
tt0084987,4
tt0084987,16
tt0084987,14
tt0084987,5
tt0084987,1
tt0084987,15
tt0084987,4
tt0084987,4
tt0084987,16
tt0084987,17
tt0084987,5
tt0084987,15
tt0084987,12
tt0084987,13
tt0084987,13
tt0084987,2
tt0084987,14
tt0084987,16
tt0084987,16
tt0084987,14
tt0084987,11
tt0084987,4
tt0084987,14
tt0084987,5
tt0084987,16
tt0084987,15
tt0084987,15
tt0084987,9
tt0084987,11
tt0084987,11
tt0084987,12
tt0084987,17
tt0084987,17
tt0084987,5
tt0084987,14
tt0084987,7
tt0084987,14
tt0084987,13
tt0084987,5
tt0084987,16
tt0084987,17
tt0084987,5
tt0084987,15
tt0084987,5
tt0084987,12
tt0084987,8
tt0084987,15
tt0084987,4
tt0084987,14
tt0084987,8
tt0084987,6
tt0084987,4
tt0084987,15
tt0084987,13
tt0084987,9
tt0084987,16
tt0084987,16
tt0084987,16
tt0084987,16
tt0084987,5
tt0084987,13
tt0084987,13
tt0084987,16
tt0084987,13
tt0084987,15
tt0084987,11
tt0084987,14
tt0084987,6
tt0084987,14
tt0084987,9
tt0084987,9
tt0084987,14
tt0084987,15
tt0084987,15
tt0084987,17
tt0084987,14
tt0084987,14
tt0084987,17
tt0084987,6
tt0084987,14
tt0084987,5
tt0084987,12
tt0084987,13
tt0084987,15
tt0084987,15
tt0084987,14
tt0084987,16
tt0084987,16
tt0084987,13
tt0084987,5
tt0084987,6
tt0084987,14
tt0084987,11
tt0084987,10
tt0084987,8
tt0084987,15
tt0084987,15
tt0084987,3
tt0084987,16
tt0084987,6
tt0084987,11
tt0084987,16
tt0084987,15
tt0084987,16
tt0084987,17
tt0084987,16
tt0084987,11
tt0084987,2
tt0084987,10
tt0084987,6
tt0084987,2
tt0084987,10
tt0084987,14
tt0084987,4
tt0084987,5
tt0084987,17
tt0084987,6
tt0084987,14
tt0084987,15
tt0084987,6
tt0084987,14
tt0084987,13
tt0084987,5
tt0084987,13
tt0084987,16
tt0084987,5
tt0083386,1
tt0083386,1
tt0083386,1
tt0083386,1
tt0083386,1
tt0207865,0
tt0207865,0
tt0069562,2
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0042086,1
tt0207866,1
tt0078573,1
tt0103367,1
tt0057736,1
tt0356232,23
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,24
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,25
tt0356232,23
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,26
tt0356232,27
tt0356232,27
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,28
tt0356232,29
tt0356232,29
tt0356232,30
tt0356232,30
tt0356232,30
tt0289642,1
tt0289642,0
tt0289642,0
tt0289642,0
tt0204764,0
tt0413543,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0054520,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0092322,0
tt0073965,1
tt0073965,3
tt0073965,3
tt0073965,1
tt0073965,2
tt0073965,2
tt0073965,2
tt0073965,1
tt0073965,2
tt0073965,3
tt0073965,1
tt0073965,1
tt0073965,3
tt0073965,2
tt0073965,2
tt0073965,2
tt0073965,2
tt0073965,3
tt0073965,3
tt0073965,3
tt0073965,1
tt0073965,2
tt0073965,2
tt0073965,2
tt0073965,1
tt0073965,2
tt0073965,2
tt0073965,2
tt0073965,2
tt0073965,3
tt0073965,3
tt0073965,1
tt0073965,3
tt0073965,3
tt0073965,2
tt0073965,3
tt0073965,3
tt0073965,3
tt0073965,2
tt0073965,3
tt0073965,3
tt0073965,2
tt0073965,3
tt0073965,3
tt0073965,3
tt0073965,2
tt0073965,1
tt0073965,2
tt0073965,1
tt0073965,1
tt0073965,3
tt0073965,3
tt0073965,2
tt0073965,2
tt0073965,1
tt0073965,3
tt0073965,1
tt0108705,1
tt0108705,1
tt0108705,1
tt0108705,1
tt0108705,1
tt0217915,1
tt0217915,1
tt0217915,1
tt0217915,1
tt0217915,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0312098,1
tt0096545,5
tt0096545,5
tt0096545,6
tt0096545,5
tt0096545,5
tt0096545,6
tt0096545,7
tt0096545,3
tt0096545,8
tt0096545,5
tt0096545,4
tt0096545,4
tt0096545,2
tt0096545,3
tt0096545,6
tt0096545,8
tt0096545,4
tt0096545,1
tt0096545,7
tt0096545,6
tt0096545,4
tt0096545,3
tt0096545,3
tt0096545,5
tt0096545,5
tt0096545,2
tt0096545,3
tt0096545,5
tt0096545,6
tt0096545,4
tt0096545,2
tt0096545,5
tt0096545,3
tt0096545,9
tt0096545,4
tt0096545,6
tt0096545,5
tt0096545,2
tt0096545,3
tt0096545,1
tt0096545,2
tt0096545,3
tt0096545,2
tt0096545,2
tt0096545,5
tt0096545,9
tt0096545,8
tt0096545,6
tt0096545,6
tt0096545,2
tt0096545,9
tt0096545,7
tt0096545,7
tt0096545,1
tt0096545,4
tt0096545,5
tt0096545,6
tt0096545,9
tt0096545,4
tt0096545,2
tt0096545,6
tt0096545,6
tt0096545,2
tt0096545,3
tt0096545,7
tt0096545,6
tt0096545,7
tt0096545,8
tt0096545,7
tt0096545,1
tt0096545,3
tt0096545,1
tt0096545,4
tt0096545,2
tt0096545,7
tt0096545,6
tt0096545,1
tt0096545,5
tt0096545,2
tt0096545,5
tt0096545,4
tt0096545,6
tt0096545,8
tt0096545,4
tt0096545,3
tt0096545,8
tt0096545,2
tt0096545,7
tt0096545,7
tt0096545,3
tt0096545,8
tt0096545,2
tt0096545,3
tt0096545,4
tt0096545,1
tt0096545,2
tt0096545,2
tt0461620,1
tt0461620,1
tt0461620,1
tt0461620,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0386917,1
tt0103369,2
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,3
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,4
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0103369,1
tt0101049,1
tt0101049,2
tt0101049,2
tt0101049,3
tt0101049,4
tt0101049,4
tt0101049,4
tt0101049,4
tt0101049,4
tt0101049,4
tt0096546,1
tt0096546,1
tt0096546,2
tt0096546,2
tt0096546,1
tt0096546,1
tt0096546,2
tt0096546,2
tt0096546,2
tt0096546,1
tt0096546,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,1
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0452713,2
tt0429319,2
tt0429319,1
tt0429319,1
tt0429319,1
tt0429319,1
tt0429319,1
tt0429319,1
tt0429319,1
tt0429319,2
tt0429319,2
tt0429319,2
tt0429319,2
tt0429319,2
tt0429319,2
tt0429319,2
tt0429319,2
tt0429319,2
tt0388581,1
tt0388581,1
tt0388581,1
tt0388581,1
tt0388581,1
tt0388581,1
tt0388581,1
tt0480085,0
tt0402624,0
tt0360248,0
tt0360248,0
tt0360248,0
tt0084988,1
tt0084988,1
tt0084988,1
tt0084988,1
tt0084988,1
tt0084988,1
tt0084988,1
tt0262150,3
tt0262150,2
tt0262150,2
tt0262150,1
tt0262150,3
tt0262150,2
tt0262150,1
tt0262150,2
tt0262150,3
tt0262150,1
tt0262150,3
tt0262150,3
tt0262150,1
tt0262150,1
tt0262150,2
tt0262150,2
tt0262150,1
tt0262150,3
tt0245605,1
tt0245605,1
tt0245605,1
tt0245605,1
tt0245605,1
tt0245605,1
tt0245605,1
tt0245605,1
tt0245605,1
tt0245605,1
tt0115690,3
tt0115690,1
tt0115690,2
tt0115690,3
tt0115690,1
tt0115690,2
tt0115690,1
tt0115690,3
tt0115690,2
tt0115690,1
tt0115690,2
tt0115690,1
tt0115690,2
tt0115690,2
tt0115690,2
tt0115690,2
tt0115690,2
tt0115690,1
tt0115690,2
tt0115690,1
tt0115690,1
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,2
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,1
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0052449,2
tt0356233,1
tt0356233,1
tt0356233,1
tt0356233,1
tt0356233,1
tt0356233,1
tt0356233,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0155425,1
tt0098754,1
tt0098754,2
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,3
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0098754,1
tt0105953,1
tt0408374,1
tt0408374,1
tt0408374,1
tt0408374,2
tt0408374,1
tt0408374,1
tt0408374,1
tt0408374,1
tt0407366,1
tt0407366,1
tt0407366,1
tt0407366,1
tt0279547,2
tt0279547,1
tt0279547,0
tt0279547,0
tt0279547,0
tt0279547,1
tt0279547,1
tt0279547,1
tt0096548,1
tt0096548,1
tt0096548,1
tt0096548,1
tt0096548,1
tt0088484,1
tt0088484,1
tt0088484,1
tt0088484,1
tt0088484,1
tt0088484,1
tt0092324,1
tt0092324,1
tt0092324,1
tt0092324,1
tt0092324,1
tt0092324,1
tt0090398,1
tt0090398,1
tt0090398,0
tt0090398,1
tt0090398,1
tt0090398,0
tt0090398,1
tt0090398,1
tt0090398,1
tt0090398,1
tt0090398,1
tt0090398,1
tt0367292,2
tt0367292,2
tt0170880,1
tt0170880,1
tt0170880,1
tt0170880,1
tt0170880,1
tt0170880,1
tt0170880,1
tt0170880,1
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0297504,2
tt0260600,1
tt0260600,1
tt0260600,1
tt0260600,1
tt0260600,1
tt0260600,1
tt0260600,1
tt0260600,1
tt0260600,2
tt0260600,2
tt0260600,2
tt0260600,2
tt0260600,2
tt0260600,2
tt0260600,2
tt0260600,2
tt0408375,1
tt0408375,1
tt0408375,1
tt0408375,1
tt0408375,1
tt0408375,1
tt0174379,3
tt0174379,3
tt0174379,3
tt0174379,3
tt0174379,2
tt0174379,3
tt0174379,1
tt0174379,3
tt0174379,1
tt0174379,3
tt0174379,3
tt0174379,3
tt0174379,3
tt0174379,3
tt0174379,3
tt0174379,3
tt0174379,2
tt0174379,3
tt0174379,3
tt0174379,3
tt0174379,2
tt0174379,0
tt0174379,2
